Condition;Not in condition;File;Line number
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;996
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;997
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;998
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1000
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1001
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1002
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1003
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1005
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1006
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1028
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1034
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1035
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1036
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1047
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1048
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1050
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1051
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1055
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1058
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1060
experimental;control-customactionselection;/usr/lib/python3.9/codecs.py;1064
experimental;control-customactionselection;/opt/indico/src/indico/util/date_time.py;26
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;930
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;936
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;937
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;938
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;939
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;940
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;950
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;951
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;952
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;953
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;956
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/__init__.py;959
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;97
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;98
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;99
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;100
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;101
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;102
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;103
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;104
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;105
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;107
experimental;control-customactionselection;/opt/indico/src/indico/modules/users/__init__.py;268
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;177
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;178
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;179
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;203
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;205
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;206
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;207
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;208
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;209
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;210
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;211
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;215
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;216
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;217
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;231
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;232
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;238
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;241
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;242
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;244
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;245
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;246
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;247
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;248
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;249
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;250
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;251
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;255
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;256
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;260
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;261
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;262
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;307
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;308
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;312
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;315
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;316
experimental;control-customactionselection;/opt/indico/src/indico/modules/core/templates/impersonation.html;320
experimental;control-customactionselection;/opt/indico/src/indico/core/celery/__init__.py;172
experimental;control-customactionselection;/opt/indico/src/indico/core/celery/__init__.py;176
experimental;control-customactionselection;/opt/indico/src/indico/core/celery/__init__.py;178
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;55
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;58
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;59
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;60
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;61
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;62
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;63
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;64
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;65
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;67
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;68
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;73
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;74
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;84
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;85
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;86
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;87
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;91
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;92
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;93
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;95
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;98
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;99
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;105
experimental;control-customactionselection;/opt/indico/src/indico/modules/admin/notices.py;109
